Freq(Hz), SPL(dB), Phase(degrees)
373.535, 61.652, -49.496
373.901, 61.647, -49.493
374.268, 61.641, -49.489
374.634, 61.636, -49.484
375.000, 61.630, -49.479
375.366, 61.625, -49.474
375.732, 61.619, -49.469
376.099, 61.614, -49.464
376.465, 61.609, -49.460
376.831, 61.603, -49.456
377.197, 61.598, -49.451
377.563, 61.592, -49.447
377.930, 61.587, -49.442
378.296, 61.582, -49.438
378.662, 61.576, -49.434
379.028, 61.571, -49.429
379.395, 61.565, -49.425
379.761, 61.560, -49.420
380.127, 61.555, -49.415
380.493, 61.550, -49.411
380.859, 61.544, -49.407
381.226, 61.539, -49.403
381.592, 61.534, -49.399
381.958, 61.528, -49.395
382.324, 61.523, -49.390
382.690, 61.518, -49.385
383.057, 61.512, -49.381
383.423, 61.507, -49.377
383.789, 61.502, -49.372
384.155, 61.497, -49.368
384.521, 61.491, -49.363
384.888, 61.486, -49.358
385.254, 61.481, -49.354
385.620, 61.476, -49.350
385.986, 61.471, -49.346
386.353, 61.465, -49.342
386.719, 61.460, -49.337
387.085, 61.455, -49.333
387.451, 61.450, -49.327
387.817, 61.444, -49.322
388.184, 61.439, -49.317
388.550, 61.434, -49.312
388.916, 61.429, -49.307
389.282, 61.424, -49.303
389.648, 61.419, -49.298
390.015, 61.414, -49.294
390.381, 61.409, -49.290
390.747, 61.404, -49.286
391.113, 61.398, -49.281
391.479, 61.393, -49.277
391.846, 61.388, -49.272
392.212, 61.383, -49.267
392.578, 61.378, -49.263
392.944, 61.373, -49.258
393.311, 61.368, -49.253
393.677, 61.363, -49.249
394.043, 61.358, -49.245
394.409, 61.353, -49.241
394.775, 61.348, -49.236
395.142, 61.343, -49.232
395.508, 61.338, -49.227
395.874, 61.333, -49.222
396.240, 61.328, -49.218
396.606, 61.323, -49.214
396.973, 61.318, -49.210
397.339, 61.313, -49.204
397.705, 61.308, -49.198
398.071, 61.303, -49.193
398.438, 61.299, -49.191
398.804, 61.294, -49.189
399.170, 61.289, -49.188
399.536, 61.283, -49.185
399.902, 61.278, -49.180
400.269, 61.272, -49.172
400.635, 61.268, -49.163
401.001, 61.263, -49.156
401.367, 61.259, -49.151
401.733, 61.254, -49.148
402.100, 61.249, -49.145
402.466, 61.244, -49.141
402.832, 61.239, -49.136
403.198, 61.234, -49.130
403.564, 61.230, -49.125
403.931, 61.225, -49.121
404.297, 61.220, -49.116
404.663, 61.215, -49.111
405.029, 61.210, -49.106
405.396, 61.206, -49.101
405.762, 61.201, -49.097
406.128, 61.196, -49.092
406.494, 61.191, -49.088
406.860, 61.186, -49.083
407.227, 61.181, -49.077
407.593, 61.177, -49.071
407.959, 61.172, -49.066
408.325, 61.167, -49.062
408.691, 61.163, -49.058
409.058, 61.158, -49.054
409.424, 61.153, -49.050
409.790, 61.148, -49.045
410.156, 61.143, -49.040
410.522, 61.139, -49.035
410.889, 61.134, -49.030
411.255, 61.129, -49.025
411.621, 61.125, -49.021
411.987, 61.120, -49.017
412.354, 61.115, -49.012
412.720, 61.111, -49.007
413.086, 61.106, -49.002
413.452, 61.101, -48.997
413.818, 61.097, -48.992
414.185, 61.092, -48.986
414.551, 61.087, -48.981
414.917, 61.083, -48.977
415.283, 61.078, -48.972
415.649, 61.074, -48.968
416.016, 61.069, -48.963
416.382, 61.064, -48.958
416.748, 61.060, -48.954
417.114, 61.055, -48.949
417.480, 61.050, -48.945
417.847, 61.046, -48.940
418.213, 61.041, -48.935
418.579, 61.037, -48.930
418.945, 61.032, -48.925
419.312, 61.027, -48.920
419.678, 61.023, -48.915
420.044, 61.018, -48.910
420.410, 61.014, -48.905
420.776, 61.009, -48.901
421.143, 61.005, -48.896
421.509, 61.000, -48.892
421.875, 60.996, -48.888
422.241, 60.991, -48.884
422.607, 60.987, -48.880
422.974, 60.982, -48.875
423.340, 60.978, -48.870
423.706, 60.973, -48.865
424.072, 60.969, -48.860
424.438, 60.964, -48.855
424.805, 60.960, -48.851
425.171, 60.955, -48.846
425.537, 60.951, -48.841
425.903, 60.946, -48.836
426.270, 60.942, -48.831
426.636, 60.938, -48.826
427.002, 60.933, -48.821
427.368, 60.929, -48.816
427.734, 60.925, -48.811
428.101, 60.920, -48.807
428.467, 60.916, -48.802
428.833, 60.911, -48.798
429.199, 60.907, -48.794
429.565, 60.902, -48.789
429.932, 60.898, -48.784
430.298, 60.894, -48.778
430.664, 60.889, -48.773
431.030, 60.885, -48.769
431.396, 60.881, -48.765
431.763, 60.877, -48.761
432.129, 60.872, -48.756
432.495, 60.868, -48.751
432.861, 60.863, -48.746
433.228, 60.859, -48.741
433.594, 60.855, -48.736
433.960, 60.850, -48.731
434.326, 60.846, -48.727
434.692, 60.842, -48.722
435.059, 60.838, -48.717
435.425, 60.833, -48.712
435.791, 60.829, -48.708
436.157, 60.825, -48.703
436.523, 60.821, -48.699
436.890, 60.816, -48.694
437.256, 60.812, -48.689
437.622, 60.808, -48.685
437.988, 60.804, -48.680
438.354, 60.799, -48.675
438.721, 60.795, -48.670
439.087, 60.791, -48.666
439.453, 60.787, -48.661
439.819, 60.783, -48.657
440.186, 60.778, -48.652
440.552, 60.774, -48.647
440.918, 60.770, -48.642
441.284, 60.766, -48.637
441.650, 60.761, -48.633
442.017, 60.757, -48.628
442.383, 60.753, -48.624
442.749, 60.749, -48.619
443.115, 60.744, -48.614
443.481, 60.740, -48.608
443.848, 60.736, -48.603
444.214, 60.732, -48.599
444.580, 60.728, -48.594
444.946, 60.724, -48.590
445.312, 60.719, -48.585
445.679, 60.715, -48.580
446.045, 60.712, -48.576
446.411, 60.708, -48.573
446.777, 60.703, -48.571
447.144, 60.699, -48.567
447.510, 60.695, -48.561
447.876, 60.691, -48.555
448.242, 60.687, -48.550
448.608, 60.684, -48.548
448.975, 60.680, -48.549
449.341, 60.676, -48.551
449.707, 60.671, -48.551
450.073, 60.666, -48.545
450.439, 60.661, -48.534
450.806, 60.657, -48.521
451.172, 60.653, -48.510
451.538, 60.650, -48.503
451.904, 60.647, -48.501
452.271, 60.643, -48.500
452.637, 60.639, -48.498
453.003, 60.635, -48.493
453.369, 60.631, -48.486
453.735, 60.627, -48.480
454.102, 60.623, -48.474
454.468, 60.619, -48.470
454.834, 60.615, -48.466
455.200, 60.611, -48.462
455.566, 60.606, -48.456
455.933, 60.602, -48.450
456.299, 60.599, -48.444
456.665, 60.595, -48.439
457.031, 60.591, -48.436
457.397, 60.587, -48.432
457.764, 60.583, -48.428
458.130, 60.579, -48.424
458.496, 60.575, -48.420
458.862, 60.571, -48.415
459.229, 60.567, -48.411
459.595, 60.563, -48.406
459.961, 60.559, -48.402
460.327, 60.555, -48.397
460.693, 60.551, -48.392
461.060, 60.547, -48.388
461.426, 60.544, -48.383
461.792, 60.540, -48.378
462.158, 60.536, -48.373
462.524, 60.532, -48.368
462.891, 60.528, -48.364
463.257, 60.525, -48.359
463.623, 60.521, -48.356
463.989, 60.517, -48.351
464.355, 60.513, -48.346
464.722, 60.509, -48.341
465.088, 60.505, -48.335
465.454, 60.501, -48.330
465.820, 60.498, -48.326
466.187, 60.494, -48.322
466.553, 60.490, -48.318
466.919, 60.486, -48.313
467.285, 60.482, -48.308
467.651, 60.478, -48.303
468.018, 60.475, -48.299
468.384, 60.471, -48.296
468.750, 60.467, -48.292
469.116, 60.463, -48.288
469.482, 60.459, -48.283
469.849, 60.455, -48.277
470.215, 60.452, -48.272
470.581, 60.448, -48.267
470.947, 60.445, -48.263
471.313, 60.441, -48.260
471.680, 60.437, -48.256
472.046, 60.433, -48.251
472.412, 60.429, -48.246
472.778, 60.426, -48.241
473.145, 60.422, -48.236
473.511, 60.418, -48.232
473.877, 60.414, -48.228
474.243, 60.411, -48.223
474.609, 60.407, -48.218
474.976, 60.403, -48.213
475.342, 60.400, -48.208
475.708, 60.396, -48.204
476.074, 60.392, -48.200
476.440, 60.389, -48.197
476.807, 60.385, -48.193
477.173, 60.381, -48.188
477.539, 60.377, -48.183
477.905, 60.374, -48.178
478.271, 60.370, -48.173
478.638, 60.367, -48.170
479.004, 60.363, -48.166
479.370, 60.359, -48.161
479.736, 60.355, -48.157
480.103, 60.352, -48.152
480.469, 60.348, -48.147
480.835, 60.345, -48.143
481.201, 60.341, -48.139
481.567, 60.337, -48.135
481.934, 60.334, -48.131
482.300, 60.330, -48.126
482.666, 60.326, -48.120
483.032, 60.323, -48.116
483.398, 60.320, -48.112
483.765, 60.316, -48.109
484.131, 60.312, -48.106
484.497, 60.309, -48.102
484.863, 60.305, -48.096
485.229, 60.301, -48.091
485.596, 60.298, -48.085
485.962, 60.294, -48.081
486.328, 60.291, -48.078
486.694, 60.287, -48.075
487.061, 60.284, -48.070
487.427, 60.280, -48.065
487.793, 60.276, -48.059
488.159, 60.273, -48.053
488.525, 60.270, -48.048
488.892, 60.266, -48.045
489.258, 60.263, -48.043
489.624, 60.259, -48.041
489.990, 60.255, -48.037
490.356, 60.251, -48.031
490.723, 60.248, -48.025
491.089, 60.245, -48.019
491.455, 60.241, -48.015
491.821, 60.238, -48.011
492.188, 60.235, -48.008
492.554, 60.231, -48.005
492.920, 60.227, -48.002
493.286, 60.224, -47.997
493.652, 60.220, -47.993
494.019, 60.217, -47.987
494.385, 60.213, -47.982
494.751, 60.210, -47.978
495.117, 60.207, -47.973
495.483, 60.203, -47.969
495.850, 60.200, -47.965
496.216, 60.196, -47.961
496.582, 60.193, -47.955
496.948, 60.189, -47.950
497.314, 60.186, -47.945
497.681, 60.183, -47.941
498.047, 60.179, -47.938
498.413, 60.175, -47.935
498.779, 60.172, -47.929
499.146, 60.168, -47.920
499.512, 60.165, -47.911
499.878, 60.162, -47.905
500.244, 60.159, -47.901
500.610, 60.156, -47.901
500.977, 60.153, -47.901
501.343, 60.149, -47.900
501.709, 60.145, -47.897
502.075, 60.142, -47.892
502.441, 60.138, -47.886
502.808, 60.135, -47.881
503.174, 60.132, -47.878
503.540, 60.129, -47.876
503.906, 60.125, -47.874
504.272, 60.122, -47.871
504.639, 60.118, -47.867
505.005, 60.115, -47.862
505.371, 60.111, -47.856
505.737, 60.108, -47.851
506.104, 60.105, -47.847
506.470, 60.102, -47.843
506.836, 60.099, -47.840
507.202, 60.095, -47.837
507.568, 60.092, -47.832
507.935, 60.089, -47.827
508.301, 60.085, -47.822
508.667, 60.082, -47.818
509.033, 60.079, -47.815
509.399, 60.076, -47.812
509.766, 60.072, -47.808
510.132, 60.069, -47.803
510.498, 60.065, -47.797
510.864, 60.062, -47.793
511.230, 60.059, -47.789
511.597, 60.056, -47.786
511.963, 60.052, -47.783
512.329, 60.049, -47.779
512.695, 60.045, -47.774
513.062, 60.042, -47.768
513.428, 60.039, -47.763
513.794, 60.036, -47.758
514.160, 60.033, -47.755
514.526, 60.030, -47.753
514.893, 60.027, -47.751
515.259, 60.023, -47.749
515.625, 60.020, -47.744
515.991, 60.016, -47.739
516.357, 60.013, -47.734
516.724, 60.010, -47.729
517.090, 60.007, -47.725
517.456, 60.004, -47.721
517.822, 60.001, -47.717
518.188, 59.998, -47.713
518.555, 59.995, -47.709
518.921, 59.991, -47.705
519.287, 59.988, -47.701
519.653, 59.985, -47.698
520.020, 59.982, -47.694
520.386, 59.979, -47.690
520.752, 59.975, -47.685
521.118, 59.972, -47.681
521.484, 59.969, -47.677
521.851, 59.966, -47.673
522.217, 59.963, -47.669
522.583, 59.960, -47.665
522.949, 59.957, -47.661
523.315, 59.953, -47.658
523.682, 59.950, -47.655
524.048, 59.947, -47.652
524.414, 59.944, -47.649
524.780, 59.940, -47.643
525.146, 59.937, -47.638
525.513, 59.934, -47.632
525.879, 59.931, -47.628
526.245, 59.928, -47.626
526.611, 59.925, -47.624
526.978, 59.922, -47.622
527.344, 59.919, -47.618
527.710, 59.916, -47.614
528.076, 59.912, -47.609
528.442, 59.909, -47.604
528.809, 59.906, -47.600
529.175, 59.903, -47.595
529.541, 59.900, -47.591
529.907, 59.897, -47.587
530.273, 59.895, -47.584
530.640, 59.892, -47.581
531.006, 59.889, -47.578
531.372, 59.885, -47.575
531.738, 59.882, -47.572
532.104, 59.879, -47.567
532.471, 59.876, -47.562
532.837, 59.873, -47.557
533.203, 59.870, -47.552
533.569, 59.867, -47.549
533.936, 59.864, -47.546
534.302, 59.861, -47.543
534.668, 59.858, -47.541
535.034, 59.855, -47.537
535.400, 59.851, -47.533
535.767, 59.848, -47.528
536.133, 59.845, -47.523
536.499, 59.842, -47.519
536.865, 59.839, -47.515
537.231, 59.837, -47.512
537.598, 59.834, -47.509
537.964, 59.831, -47.506
538.330, 59.828, -47.503
538.696, 59.825, -47.500
539.062, 59.821, -47.497
539.429, 59.818, -47.493
539.795, 59.815, -47.489
540.161, 59.812, -47.485
540.527, 59.809, -47.481
540.894, 59.807, -47.477
541.260, 59.804, -47.474
541.626, 59.801, -47.470
541.992, 59.798, -47.466
542.358, 59.795, -47.461
542.725, 59.792, -47.457
543.091, 59.789, -47.453
543.457, 59.786, -47.450
543.823, 59.784, -47.448
544.189, 59.780, -47.446
544.556, 59.777, -47.443
544.922, 59.774, -47.439
545.288, 59.771, -47.433
545.654, 59.768, -47.427
546.021, 59.765, -47.422
546.387, 59.763, -47.420
546.753, 59.760, -47.418
547.119, 59.757, -47.416
547.485, 59.754, -47.413
547.852, 59.751, -47.410
548.218, 59.748, -47.406
548.584, 59.745, -47.403
548.950, 59.742, -47.400
549.316, 59.739, -47.396
549.683, 59.736, -47.393
550.049, 59.733, -47.388
550.415, 59.730, -47.383
550.781, 59.727, -47.378
551.147, 59.725, -47.374
551.514, 59.722, -47.371
551.880, 59.719, -47.368
552.246, 59.717, -47.365
552.612, 59.714, -47.362
552.979, 59.711, -47.359
553.345, 59.708, -47.356
553.711, 59.705, -47.353
554.077, 59.702, -47.349
554.443, 59.699, -47.345
554.810, 59.696, -47.341
555.176, 59.693, -47.336
555.542, 59.691, -47.332
555.908, 59.688, -47.328
556.274, 59.685, -47.324
556.641, 59.682, -47.321
557.007, 59.680, -47.318
557.373, 59.677, -47.315
557.739, 59.674, -47.313
558.105, 59.671, -47.311
558.472, 59.668, -47.308
558.838, 59.665, -47.304
559.204, 59.662, -47.299
559.570, 59.659, -47.294
559.937, 59.656, -47.290
560.303, 59.654, -47.286
560.669, 59.651, -47.282
561.035, 59.648, -47.278
561.401, 59.645, -47.274
561.768, 59.643, -47.270
562.134, 59.640, -47.266
562.500, 59.638, -47.264
562.866, 59.635, -47.262
563.232, 59.632, -47.260
563.599, 59.629, -47.258
563.965, 59.626, -47.255
564.331, 59.623, -47.251
564.697, 59.620, -47.247
565.063, 59.618, -47.243
565.430, 59.615, -47.239
565.796, 59.613, -47.236
566.162, 59.610, -47.234
566.528, 59.607, -47.232
566.895, 59.604, -47.230
567.261, 59.601, -47.226
567.627, 59.599, -47.222
567.993, 59.596, -47.218
568.359, 59.593, -47.215
568.726, 59.591, -47.212
569.092, 59.588, -47.210
569.458, 59.585, -47.207
569.824, 59.583, -47.204
570.190, 59.580, -47.201
570.557, 59.577, -47.196
570.923, 59.574, -47.192
571.289, 59.572, -47.188
571.655, 59.569, -47.184
572.021, 59.567, -47.181
572.388, 59.564, -47.178
572.754, 59.561, -47.175
573.120, 59.558, -47.172
573.486, 59.556, -47.169
573.853, 59.553, -47.166
574.219, 59.550, -47.163
574.585, 59.547, -47.159
574.951, 59.544, -47.156
575.317, 59.542, -47.151
575.684, 59.539, -47.147
576.050, 59.536, -47.144
576.416, 59.534, -47.140
576.782, 59.531, -47.137
577.148, 59.529, -47.134
577.515, 59.526, -47.132
577.881, 59.524, -47.129
578.247, 59.521, -47.128
578.613, 59.519, -47.126
578.979, 59.516, -47.124
579.346, 59.513, -47.121
579.712, 59.510, -47.117
580.078, 59.507, -47.113
580.444, 59.505, -47.108
580.811, 59.503, -47.105
581.177, 59.500, -47.103
581.543, 59.497, -47.101
581.909, 59.495, -47.099
582.275, 59.492, -47.096
582.642, 59.489, -47.091
583.008, 59.487, -47.087
583.374, 59.484, -47.084
583.740, 59.482, -47.082
584.106, 59.479, -47.079
584.473, 59.476, -47.077
584.839, 59.473, -47.073
585.205, 59.471, -47.069
585.571, 59.468, -47.066
585.938, 59.466, -47.062
586.304, 59.463, -47.059
586.670, 59.460, -47.056
587.036, 59.458, -47.052
587.402, 59.455, -47.049
587.769, 59.453, -47.045
588.135, 59.451, -47.043
588.501, 59.448, -47.042
588.867, 59.446, -47.040
589.233, 59.443, -47.039
589.600, 59.440, -47.036
589.966, 59.437, -47.032
590.332, 59.435, -47.028
590.698, 59.432, -47.023
591.064, 59.430, -47.019
591.431, 59.427, -47.016
591.797, 59.425, -47.013
592.163, 59.422, -47.011
592.529, 59.420, -47.009
592.896, 59.417, -47.007
593.262, 59.414, -47.004
593.628, 59.412, -47.001
593.994, 59.409, -46.998
594.360, 59.406, -46.993
594.727, 59.404, -46.989
595.093, 59.401, -46.985
595.459, 59.399, -46.981
595.825, 59.397, -46.979
596.191, 59.395, -46.978
596.558, 59.392, -46.978
596.924, 59.390, -46.977
597.290, 59.387, -46.975
597.656, 59.384, -46.971
598.022, 59.382, -46.967
598.389, 59.380, -46.965
598.755, 59.378, -46.965
599.121, 59.376, -46.966
599.487, 59.373, -46.967
599.854, 59.369, -46.965
600.220, 59.366, -46.960
600.586, 59.364, -46.952
600.952, 59.361, -46.945
601.318, 59.359, -46.941
601.685, 59.357, -46.939
602.051, 59.355, -46.938
602.417, 59.352, -46.935
602.783, 59.349, -46.931
603.149, 59.347, -46.926
603.516, 59.345, -46.922
603.882, 59.343, -46.919
604.248, 59.340, -46.917
604.614, 59.338, -46.916
604.980, 59.335, -46.914
605.347, 59.332, -46.910
605.713, 59.330, -46.906
606.079, 59.327, -46.903
606.445, 59.325, -46.900
606.812, 59.323, -46.898
607.178, 59.320, -46.897
607.544, 59.318, -46.896
607.910, 59.315, -46.893
608.276, 59.313, -46.891
608.643, 59.310, -46.888
609.009, 59.308, -46.885
609.375, 59.305, -46.882
609.741, 59.303, -46.879
610.107, 59.300, -46.875
610.474, 59.298, -46.872
610.840, 59.296, -46.870
611.206, 59.294, -46.868
611.572, 59.291, -46.866
611.938, 59.289, -46.864
612.305, 59.286, -46.862
612.671, 59.284, -46.859
613.037, 59.282, -46.857
613.403, 59.279, -46.855
613.770, 59.277, -46.852
614.136, 59.274, -46.849
614.502, 59.272, -46.846
614.868, 59.269, -46.842
615.234, 59.267, -46.838
615.601, 59.264, -46.835
615.967, 59.262, -46.831
616.333, 59.260, -46.829
616.699, 59.258, -46.826
617.065, 59.255, -46.824
617.432, 59.253, -46.823
617.798, 59.251, -46.822
618.164, 59.248, -46.821
618.530, 59.246, -46.818
618.896, 59.243, -46.815
619.263, 59.240, -46.811
619.629, 59.238, -46.806
619.995, 59.236, -46.803
620.361, 59.234, -46.801
620.728, 59.232, -46.799
621.094, 59.229, -46.798
621.460, 59.227, -46.796
621.826, 59.225, -46.794
622.192, 59.222, -46.791
622.559, 59.220, -46.788
622.925, 59.218, -46.786
623.291, 59.215, -46.785
623.657, 59.213, -46.783
624.023, 59.210, -46.781
624.390, 59.208, -46.778
624.756, 59.205, -46.774
625.122, 59.203, -46.769
625.488, 59.201, -46.765
625.854, 59.199, -46.762
626.221, 59.197, -46.760
626.587, 59.194, -46.759
626.953, 59.192, -46.757
627.319, 59.190, -46.754
627.686, 59.187, -46.750
628.052, 59.185, -46.747
628.418, 59.183, -46.745
628.784, 59.181, -46.744
629.150, 59.179, -46.744
629.517, 59.176, -46.742
629.883, 59.174, -46.740
630.249, 59.171, -46.738
630.615, 59.169, -46.735
630.981, 59.167, -46.734
631.348, 59.165, -46.732
631.714, 59.162, -46.730
632.080, 59.160, -46.727
632.446, 59.157, -46.723
632.812, 59.155, -46.719
633.179, 59.153, -46.716
633.545, 59.151, -46.714
633.911, 59.149, -46.712
634.277, 59.146, -46.710
634.644, 59.144, -46.708
635.010, 59.142, -46.705
635.376, 59.140, -46.702
635.742, 59.137, -46.700
636.108, 59.135, -46.697
636.475, 59.133, -46.694
636.841, 59.131, -46.692
637.207, 59.128, -46.689
637.573, 59.126, -46.687
637.939, 59.124, -46.686
638.306, 59.122, -46.685
638.672, 59.119, -46.683
639.038, 59.117, -46.681
639.404, 59.115, -46.679
639.771, 59.113, -46.677
640.137, 59.110, -46.676
640.503, 59.108, -46.674
640.869, 59.106, -46.673
641.235, 59.104, -46.671
641.602, 59.101, -46.668
641.968, 59.099, -46.666
642.334, 59.097, -46.664
642.700, 59.095, -46.662
643.066, 59.093, -46.660
643.433, 59.090, -46.658
643.799, 59.088, -46.655
644.165, 59.086, -46.652
644.531, 59.084, -46.649
644.897, 59.081, -46.645
645.264, 59.079, -46.643
645.630, 59.077, -46.641
645.996, 59.075, -46.640
646.362, 59.073, -46.638
646.729, 59.070, -46.636
647.095, 59.068, -46.634
647.461, 59.066, -46.632
647.827, 59.064, -46.633
648.193, 59.061, -46.633
648.560, 59.058, -46.633
648.926, 59.055, -46.628
649.292, 59.052, -46.620
649.658, 59.050, -46.611
650.024, 59.049, -46.603
650.391, 59.048, -46.600
650.757, 59.046, -46.601
651.123, 59.045, -46.604
651.489, 59.042, -46.607
651.855, 59.040, -46.606
652.222, 59.037, -46.604
652.588, 59.035, -46.601
652.954, 59.034, -46.599
653.320, 59.032, -46.598
653.687, 59.029, -46.598
654.053, 59.027, -46.597
654.419, 59.025, -46.595
654.785, 59.022, -46.591
655.151, 59.020, -46.589
655.518, 59.018, -46.586
655.884, 59.016, -46.585
656.250, 59.014, -46.583
656.616, 59.012, -46.581
656.982, 59.010, -46.579
657.349, 59.007, -46.576
657.715, 59.005, -46.574
658.081, 59.003, -46.571
658.447, 59.001, -46.569
658.813, 58.999, -46.567
659.180, 58.997, -46.564
659.546, 58.995, -46.561
659.912, 58.993, -46.559
660.278, 58.991, -46.558
660.645, 58.989, -46.557
661.011, 58.987, -46.556
661.377, 58.984, -46.554
661.743, 58.982, -46.552
662.109, 58.980, -46.550
662.476, 58.978, -46.548
662.842, 58.976, -46.547
663.208, 58.974, -46.546
663.574, 58.972, -46.544
663.940, 58.970, -46.542
664.307, 58.968, -46.540
664.673, 58.965, -46.538
665.039, 58.963, -46.536
665.405, 58.961, -46.535
665.771, 58.959, -46.533
666.138, 58.957, -46.531
666.504, 58.955, -46.529
666.870, 58.953, -46.527
667.236, 58.950, -46.525
667.603, 58.948, -46.522
667.969, 58.946, -46.520
668.335, 58.944, -46.517
668.701, 58.942, -46.514
669.067, 58.940, -46.513
669.434, 58.938, -46.512
669.800, 58.936, -46.512
670.166, 58.934, -46.511
670.532, 58.932, -46.509
670.898, 58.930, -46.507
671.265, 58.928, -46.505
671.631, 58.926, -46.504
671.997, 58.924, -46.502
672.363, 58.922, -46.501
672.729, 58.919, -46.500
673.096, 58.917, -46.497
673.462, 58.915, -46.495
673.828, 58.913, -46.492
